,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-13 07:21:27.715452,"Butterscotch of the Cookie Litter! @rockcityrescue .
.
.
#petphotography #dogphotographer #rescuephotographer #labsofinstagram #labpuppy #adoptdontshop #fosteringdogssaveslives #adoptlove",False,7,2018-01-27T17:14:40.000Z,melodyjamesrescuephotography,https://www.instagram.com/p/Bedf4uDB9Z8/?tagged=adoptlove,0
0,2018-02-13 07:21:33.496341,"Happy #Caturday!
#Repost @tchrismartin (@get_repost)
・・・
Humane Society: Unnamed [18-0062] (1/25/2018)
DSH | Medium | 1 year old | Male | Orange Tabby | Stray | HB
.
#humanesociety #rescuecat #sheltercat #rescuecats #rescuecatsofinstagram #topcatphoto #bestmeow #meowbox #catsgram #1worldofpets #adoptme #adoptlove #catphotographer #dailymeow #petphotography #AnimalAddicts #animalphotography #instagramcats #catsofinstagram #startastoryadopt #shelterpetpics #catsofshelters #heartsspeak #adoptme #shelterphotoguy",False,58,2018-01-27T17:10:38.000Z,lewisandclarkhumanesociety,https://www.instagram.com/p/BedfbKbAC2C/?tagged=adoptlove,0
0,2018-02-13 07:21:39.349634,"Rosemary is a sweet, 5 year old, Catahoula Hound mix. She enjoys walks, playing with toys, hanging out with her dog friends, and cuddling with her favorite people. Rosemary was found as stray, so there is no information about her past. Rosemary is proof that dogs are resilient and regardless of her circumstances she loves and trusts with all her soul. Currently Rosemary is being treated for heartworms and is apart of our 'Foster to Adopt' program. If you are interested in adopting Rosemary please bring the family and any other dogs in to meet her!

You can find all of our adoptable animals, as well as our Adoption Center hours, on our website: FriendsofStrays.org

#adopt #rescue #adoptdontshop #adoptlocal #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #iadopted #savinglives #donate #savealife #adoptlove #nonprofit",False,74,2018-01-27T16:51:28.000Z,friendsofstrays,https://www.instagram.com/p/BeddOx9DfVl/?tagged=adoptlove,0
0,2018-02-13 07:21:46.284925,Bree is ok it appears her lump is a contusion from probably playing with her brother. She’s already on her next adventure #bree #bullitt #bully #adoptlove #adoptdontshop #soflo #soflolife #saltlife #fl #florida #prayerswork #sharpei #sharpeimix #palmbeachcounty #lifeisgood #nextadventure #reikilife #reikimaster #doggiewalks #doggiemomlife,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
1,2018-02-13 07:21:46.284925,@latina_nola_goddess she likes to make me have migraines. 😞,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
2,2018-02-13 07:21:46.284925,@shelbydoyoga @kristleclear @mybimbostory @bbgizmo68 @artslick,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
3,2018-02-13 07:21:46.284925,Oh my gosh I’m trying to up with all the thanks you and I can’t remember anything right now 😂😂,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
4,2018-02-13 07:21:46.284925,@jjsnugglebug1979 @planetsquawk @sharpeirule,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
5,2018-02-13 07:21:46.284925,If I forgot anyone I’m sorry I haven’t eaten since yesterday & my brain isn’t working. No worries eating now.,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
6,2018-02-13 07:21:46.284925,@thebearsworld a great relief! Please give her some kisses from Cali 😘😘💖💖,False,75,2018-01-27T16:34:07.000Z,thebearsworld,https://www.instagram.com/p/BedbPsgB6Ig/?tagged=adoptlove,0
