,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-13 09:17:23.002962,Queen Mika 👑,False,45,2018-01-08T00:18:54.000Z,mika.and.loki,https://www.instagram.com/p/BdqwiYTgXS1/?tagged=adoptlove,0
1,2018-02-13 09:17:23.002962,#MikaandLoki #rescuedogsofinstagram #adoptdontshop #puppylove #adoptlove #dailypuppy #barkbox #dogs #dogsoftoronto #dogsofTO #dogoftheday #instadog #ilovemydog #dogsofIG #muttsarethebest #muttsofinstagram #rescuedismyfavoritebreed #shepsky #dogofinstagram #dog #dailydog #dogstagram #bassetsofinstagram #rescuemutt #personal #adventuredogs,False,45,2018-01-08T00:18:54.000Z,mika.and.loki,https://www.instagram.com/p/BdqwiYTgXS1/?tagged=adoptlove,0
2,2018-02-13 09:17:23.002962,@campingwithpets @campingwithdogs @adventuredogsofficial,False,45,2018-01-08T00:18:54.000Z,mika.and.loki,https://www.instagram.com/p/BdqwiYTgXS1/?tagged=adoptlove,0
3,2018-02-13 09:17:23.002962,Wow! Great shot of the beaches,False,45,2018-01-08T00:18:54.000Z,mika.and.loki,https://www.instagram.com/p/BdqwiYTgXS1/?tagged=adoptlove,0
0,2018-02-13 09:17:28.848481,"🤪good morning galss

#王喵喵 #喵喵 #貓 #貓奴 #猫 #喵星人#wongmiumiu #miumiu #cat #catlover #catphoto #catpower #catstagram #ilovecat #ilovemycat #instacat#adoption #cutecat #family #adoption_save_lives #adoptlove #neko #tabby #tabbycat #ねこ #ねこ部 #ネコ #可愛い",False,46,2018-01-07T23:47:49.000Z,miumiu_thelovelycatever,https://www.instagram.com/p/Bdqs-qPBAUc/?tagged=adoptlove,0
0,2018-02-13 09:17:35.565151,"It was another frigid day in NJ, but Jany loved getting a break from the kennel and going for a warm car ride with volunteer Laura 😍 Jany is about 4 years old, a mellow and snuggly girl, and she’s waiting at the shelter to meet you. #27097
#ears #adoptme #adoptlove #adoptlove #ahsnewark #pittiesofinsta #pittiesrule",False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
1,2018-02-13 09:17:35.565151,@shelterchic @seespotrescued @brick_city_rescue @rescueridge @beastlyrescue @amsterdogrescue,False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
2,2018-02-13 09:17:35.565151,What a babylove 😍,False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
3,2018-02-13 09:17:35.565151,She's beautiful❣,False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
4,2018-02-13 09:17:35.565151,GORGEOUS!,False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
5,2018-02-13 09:17:35.565151,Oh my - she is a doll.,False,229,2018-01-07T23:08:54.000Z,ahsnewark,https://www.instagram.com/p/BdqohobFYhh/?tagged=adoptlove,0
0,2018-02-13 09:17:41.496534,"#Repost #dixies.old.souls (#get_repost) ・・・
The perfect and sweetest girl Lola here really needs our help finding a loving family🐾🙏#Repost Please go to⏩ #northcentralshelter (swipe left for more adorable photos) (#get_repost)
・・・
Meet Lola! This ADORABLE 8 years old girl is simply the sweetest! She always has a smile on her face and loves everyone she meets! She has also been friendly with other dogs she has met at the shelter (flip for video) and might like to have another easy-going canine companion in her new home (slow intros recommended)! She walks well on leash, loves treats, and knows Sit.
Lola was surrendered at South LA Shelter with another dog (redeemed) and was transferred to North Central in November 2017. Her previous owners reported she is friendly with children, company, & other dogs. She’s ready to find a forever family to cherish her!
💛 Lola A1724026 💛

Lola is *Blue/Medical Alerted* for geriatric issues.
-------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). •North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213-485-5767
--------------
#adoptme #rescueme #sweetsenior #seniorsunday #laanimalservices #losangeles #adoptdontshop #startalovestory #adoptlove #startastoryadopt #beaglemix #friendforlife #sharingiscaring #takemehome",False,11,2018-01-07T22:52:27.000Z,anetek3001,https://www.instagram.com/p/BdqmpO_glHW/?tagged=adoptlove,0
1,2018-02-13 09:17:41.496534,👍,False,11,2018-01-07T22:52:27.000Z,anetek3001,https://www.instagram.com/p/BdqmpO_glHW/?tagged=adoptlove,0
0,2018-02-13 09:17:47.513908,"#Repost @karebear2795 (@get_repost)
・・・
@Regranned from @minxy561 - @Regranned from @county_dog - 1/4/18 ❗️URGENT RESCUE NEEDED - PBCACC
Simba – 1899037 – 1 year old – male – 52lbs. Simba was surrendered by his owner. He needs rescue due to an enlarged and hemorrhagic left eye and bilateral ear infections. The eye is being removed by staff veterinarian tomorrow.
P LEASE CONTACT PBCACC DIRECTLY TO OFFER RESCUE/ADOPT/FOSTER: Suzy Dannelevitz: sdannele@pbcgov.org (561) 233-1252, Elizabeth Harfmann; eharfmann@pbcgov.org (561)-233-1222, Kelly Diegert; kdeigert@pbcgov.org (561)-233-1219, Tammy Roberts: troberts@pbcgov.org 561-233-1281

GO THERE IN PERSON: Palm Beach County Florida Animal Care & Control, 7100 Belvedere Rd. West Palm Beach, 33411 Main number: (561) 233-1200 All dogs at an open admission animal control facility are at risk. #UDOPBC #adoptashelterdog #adoptlove #rescuedog #rescueme #doggo- #regrann - #regrann #bulldog #pitbull #dogsofig",False,12,2018-01-07T22:51:09.000Z,ilovemycookieego,https://www.instagram.com/p/BdqmfqfDKrK/?tagged=adoptlove,0
1,2018-02-13 09:17:47.513908,💔,False,12,2018-01-07T22:51:09.000Z,ilovemycookieego,https://www.instagram.com/p/BdqmfqfDKrK/?tagged=adoptlove,0
2,2018-02-13 09:17:47.513908,😢😢,False,12,2018-01-07T22:51:09.000Z,ilovemycookieego,https://www.instagram.com/p/BdqmfqfDKrK/?tagged=adoptlove,0
0,2018-02-13 09:17:53.613594,"Los #domingos se hicieron para comer tarde, #dormir todo el día y quejarse porque mañana es #lunes 💤🐱🐾 #Jack 💙 #Gatosdeinstagram #meow #cat #jackthecat #sundaze #catsofig #amorgatuno #guayaquil #ecuador #adoptaunosincasa #adoptlove #whyrescue #adoptdontshop #catslover #catsofinstagram #lifeafterrescue #adoptaunosincasa #cambiaunavida #catslife #takeanap #sleepycat",True,32,2018-01-07T22:33:41.000Z,colonia_losgatitosdelnorte,https://www.instagram.com/p/BdqkIJxlBjq/?tagged=adoptlove,68
1,2018-02-13 09:17:53.613594,Jack q amor dulcisimo !,True,32,2018-01-07T22:33:41.000Z,colonia_losgatitosdelnorte,https://www.instagram.com/p/BdqkIJxlBjq/?tagged=adoptlove,68
2,2018-02-13 09:17:53.613594,@theworld_accordingtocats 😘😘😽 gracias 💕,True,32,2018-01-07T22:33:41.000Z,colonia_losgatitosdelnorte,https://www.instagram.com/p/BdqkIJxlBjq/?tagged=adoptlove,68
0,2018-02-13 09:17:59.694686,"This handsome young man (Kenny Mango) is now in residence at Chandler. 😺

www.savingonelife.org
#savingonelife #adoptdontshop #adopt #AdoptLove  #availablenow #dontmissout #dontmissoutonlove #furreverlove #adorable #kittenlove #adoptme #pickme #purrfect #Adoptnow #fosteringsaveslives #kittenssaved  #kittensofinstagram #catsofinstagram #rescueneverends #savealife #imcute #rescuekittensrule  #azrescuekittens",False,96,2018-01-07T22:26:26.000Z,savingonelife,https://www.instagram.com/p/Bdqjqo-HZU0/?tagged=adoptlove,0
0,2018-02-13 09:18:05.810525,"Thank you to one of my amazing viewers, Marian Conyers, for making me this beautiful doggy gift box! I love it and can’t wait to use it (although I think I’ll keep it for myself!) #petrescueexpert #homeandfamilytv #hallmarkchannel #savethemall #fosterfailure #adoptlove #rescuemom",False,39,2018-01-07T22:19:01.000Z,larissawohl,https://www.instagram.com/p/Bdqi0WWgDIO/?tagged=adoptlove,0
1,2018-02-13 09:18:05.810525,This is cute,False,39,2018-01-07T22:19:01.000Z,larissawohl,https://www.instagram.com/p/Bdqi0WWgDIO/?tagged=adoptlove,0
2,2018-02-13 09:18:05.810525,That was so sweet!,False,39,2018-01-07T22:19:01.000Z,larissawohl,https://www.instagram.com/p/Bdqi0WWgDIO/?tagged=adoptlove,0
0,2018-02-13 09:18:11.775610,•LUCY GIRL• #shitzu #petphotography #dogphotography #phoenix #phoenixdogs #petsmart #loveyourpet #blackandwhitephoto #furbaby #kidswithpaws #joshuaoldridgephotography #lucy #dogsofinstagram #rescuedogsofinstagram #adoptlove #iadopted #rescuedog #adoptlove #fortheloveofpets,False,37,2018-01-07T22:15:49.000Z,joshuaoldridgephotography,https://www.instagram.com/p/Bdqic2klKX8/?tagged=adoptlove,0
0,2018-02-13 09:18:17.840563,"Check out Aria! This 1-yr old girl is looking for the perfect place to call home. If you think it's your place, drop into the Centre on Griffith Road tomorrow to meet her!  She'd love to see you.

#adoptme #adoptlove #rescuecats #cats #Stratford #Perthcounty @humanesociety",False,44,2018-01-07T22:15:14.000Z,sphumanesociety,https://www.instagram.com/p/BdqiYjSBkMI/?tagged=adoptlove,0
1,2018-02-13 09:18:17.840563,@britterluvsu @roseaweber,False,44,2018-01-07T22:15:14.000Z,sphumanesociety,https://www.instagram.com/p/BdqiYjSBkMI/?tagged=adoptlove,0
