,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 19:56:18.324990,All the lovins. #humanesociety #humanesocietylife #humanesocietyboss #rescue #adoptlove #rescuelove #kisses #rescuekisses #dogkisses,False,21,2018-02-09T11:12:06.000Z,julie9626,https://www.instagram.com/p/Be-UuftH_Hc/?tagged=adoptlove,0
1,2018-02-12 19:56:18.324990,Look at that purty gal with that sweet dog!! #myfavoritehelper,False,21,2018-02-09T11:12:06.000Z,julie9626,https://www.instagram.com/p/Be-UuftH_Hc/?tagged=adoptlove,0
0,2018-02-12 19:56:24.173654,"#Repost @catloverescue
・・・
Our wonderful boy TOM is currently in foster and still searching for a loving home to call his own. He is looking for a home that will make him feel extra special. He's been through so much when he first got here.

If you don't know his story, both Tom and his adopted sister Blanca came back to us after having a loving home for a wonderful six years. Unfortunately both their human parents passed away and that is why they came back with us. 💔It breaks our hearts that Tom not only lost his human parents, but also his adopted cat sister Blanca in such a short amount of time. Blanca went to join her human adopted parents a couple weeks after she came back. Since Blanca's passing, Tom hasn't been the same. Let's find this wonderful cat a home asap! He needs extra love at this time. 🐱❤️ TOM likes to be pet, enjoys attention, he's very curious and likes to play with toys. If you would like to ADOPT Tom please contact us for more information at info@CatLove.org (or direct message us) so we can schedule a meet and greet in Chino Hills, CA.

#catloverescue #catlove #rescue #catrescue #rescuecat #cat #spayandneuter #adoptdontshop #foster #donate #adopt #adoptlove #startastoryadopt #cats #kittensofinstagram #catsofinstagram
Cat Love Rescue Location: #ChinoHills #California

Surrounding Cities: #Chino #Corona #Riverside #Claremont #Pomona #DiamondBar #YorbaLinda #brea #eastvale #irvine #ranchocucamonga",False,50,2018-02-09T08:11:10.000Z,petfindercalifornia,https://www.instagram.com/p/Be-ABVMjQ6r/?tagged=adoptlove,0
1,2018-02-12 19:56:24.173654,Thank you so much for reposting 🐱❤️,False,50,2018-02-09T08:11:10.000Z,petfindercalifornia,https://www.instagram.com/p/Be-ABVMjQ6r/?tagged=adoptlove,0
2,2018-02-12 19:56:24.173654,@catloverescue 💕💕,False,50,2018-02-09T08:11:10.000Z,petfindercalifornia,https://www.instagram.com/p/Be-ABVMjQ6r/?tagged=adoptlove,0
0,2018-02-12 19:56:34.929828,"Regranned from *northcentralshelter - Equal parts daffodil dream, disco ball and cashmere hug, four year old Janice floats through life on a mellow meringue cloud. A Chinese Sharpie/Siberian Husky mix, she's fancy and cuddly and smart, and also a little bit shy in the most endearing way. Our girl isn't afraid of commitment, either, and at 71 lbs. she's not too big, not too small, but just right! Wowee, what a dog!
Come meet this precious girl today! She has been waiting at the shelter since Nov 7, 2017. And please don’t forget to share!
Janice 🌸🌼 #A1740290
------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485-­5767.
------------------
#adoptme #takemehome #bemyvalentine #happydoghappylife #sharpeimix #huskymix #sweetheart #friendforlife #startastoryadopt #adoptlove #shelterdogsrock #laanimalservices #losangeles #sharingiscaring #heavenlycreaturesphotography #sharemystory - #regrann",False,1,2018-02-09T07:57:02.000Z,aliubsayswhoa,https://www.instagram.com/p/Be9-Z3gh_qe/?tagged=adoptlove,0
0,2018-02-12 19:56:40.922393,"#Repost @jonathanwarrenofficial with @instatoolsapp ・・・
Birch, please. 👋
.
.
.
.
.
.
#bitchplease #birch #birchlovesyou #butfirstcoffee #thanksalatte #icedmocha #coffeeshop #dogsofnewyork #newyork #uppereastside #ues #chihuahua #italiangreyhound #shiba #bestbuds #coffeetalk #bowtie #buds #puppylove #perros #adoptdontshop #adopt #adoptlove #rescuedog",False,31,2018-02-09T07:46:14.000Z,yorkthepolyglotdog_mum,https://www.instagram.com/p/Be99KtQgaEo/?tagged=adoptlove,0
1,2018-02-12 19:56:40.922393,"Your content is exceptional! It needs to be seen by more people, I can help you with it. Please send me a DM or check out the link in my bio for more details 😄",False,31,2018-02-09T07:46:14.000Z,yorkthepolyglotdog_mum,https://www.instagram.com/p/Be99KtQgaEo/?tagged=adoptlove,0
0,2018-02-12 19:56:51.675396,"Regranned from *corbylees2 - Regranned from *northcentralshelter - Miss Bella is an ADORABLE girl who always has a happy grin on her face!
This 6 years young, 72 pounds roly poly loves to run and play with toys, and then cool down with a roll in the grass. Belly rubs anyone? She is affectionate and FRIENDLY, and a joy to be around. 💓 What more could you want? Come meet her TODAY and fall in love! Bella's already spayed so can go home the same day.
Bella was surrendered by her owner on Sept 11, 2017 when they lost their home. We hate when that happens but know that someone special is searching for a girl like Bella. They just need your help to find her, please SHARE! 💌

BELLA 💝 #A1728185
------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485-­5767.
------------------
#adoptme #fosterme #takemehome #happydoghappylife #doggysmile #bemyvalentine #sweetheart #adoptlove #shelterdog #fetchnfun #playfuldog #staffylove #staffysmile #bluestaffy #laanimalservices #losangeles #sharingiscaring - #regrann - #regrann",False,3,2018-02-09T05:45:49.000Z,aliubsayswhoa,https://www.instagram.com/p/Be9vYw3hJT4/?tagged=adoptlove,0
0,2018-02-12 19:56:57.662843,"Earl has been having more good days than bad days the past few weeks, but it is too soon to be officially out of the woods. Love, patience, anxiety meds + a little daily “Pep Up” hemp 💚 from @honestkitchen has won this round. Looking forward to warmer weather and longer adventures outdoors. We have another big challenge ahead of us, but I’m optimistic that once it’s over and done the year will be great. #dogswithanxiety #dogmomswithanxiety #wearealotalike .
.
💚 the @honestkitchen hemp supplement is the only new addition to our daily regimen, so that speaks volumes about the effectiveness and the relief it has provided to Earl. Sadly not available for sale in Canada yet (thanks again, Health Canada!) but hopefully later this year it will be an option for other nervous, anxious and fearful dogs like Earl 💚.
.
Earl is wearing a toque from @lovebottherobot • check them out and spread the love! And as always, be kind. ❤️.
.
#earlthehound #earliesquirrelly #rescuehound #adoptlove #adoptionsaveslives #rescuedismyfavouritebreed #shelterdogsrock #houndmix #muttsrule #mustlovedogs #loveinvasion #bekindalways #lovebottherobot #lovebot #torontodog #dogsoftoronto #doganxiety #positivereinforcementdogtraining #ilovemyboy #patiencewins #seperationanxiety #honestkitchen #honestkitchendog #honestkitchenpepup",False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
1,2018-02-12 19:56:57.662843,I would love to try the honest kitchen hemp for Fidget when it comes out!,False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
2,2018-02-12 19:56:57.662843,So glad to hear this! Do they have hemp for ferrets? 😜,False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
3,2018-02-12 19:56:57.662843,Glad he's feeling better!,False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
4,2018-02-12 19:56:57.662843,@george.the.ferret it’s marketed for dogs and cats but I’m sure it’s suitable for ferrets too! You’d just need to figure out the teeny tiny dose. Maybe contact them and see what they say! 💚🌱,False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
5,2018-02-12 19:56:57.662843,"@cuzwhodoesntlovebacon 💚💚💚 it still is requiring very careful timing and management otherwise it can easily fall apart, but most important is that he’s doing much better and feeling more settled.",False,88,2018-02-09T05:04:52.000Z,argyle.earl,https://www.instagram.com/p/Be9qs32hsem/?tagged=adoptlove,0
0,2018-02-12 19:57:03.513194,"#Repost @northcentralshelter ・・・
Miss Bella is an ADORABLE girl who always has a happy grin on her face!
This 6 years young, 72 pounds roly poly loves to run and play with toys, and then cool down with a roll in the grass. Belly rubs anyone? She is affectionate and FRIENDLY, and a joy to be around. 💓 What more could you want? Come meet her TODAY and fall in love! Bella's already spayed so can go home the same day.
Bella was surrendered by her owner on Sept 11, 2017 when they lost their home. We hate when that happens but know that someone special is searching for a girl like Bella. They just need your help to find her, please SHARE! 💌

BELLA 💝 #A1728185
------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485-­5767.
------------------
#adoptme #fosterme #takemehome #happydoghappylife #doggysmile #bemyvalentine #sweetheart #adoptlove #shelterdog #fetchnfun #playfuldog #staffylove #staffysmile #bluestaffy #laanimalservices #losangeles #sharingiscaring",False,50,2018-02-09T04:52:24.000Z,paradeofpitbulls,https://www.instagram.com/p/Be9pRe4HaKK/?tagged=adoptlove,0
1,2018-02-12 19:57:03.513194,Lovely picture!,False,50,2018-02-09T04:52:24.000Z,paradeofpitbulls,https://www.instagram.com/p/Be9pRe4HaKK/?tagged=adoptlove,0
