,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-13 07:53:39.546671,"Regranned from *chancethedog_5 - Repost from *northcentralshelter on Instagram: “Sally is a 10 year old #Chihuahua #Beagle mix. She’s very mellow and likes to wander around a bit,…” using RepostRegramApp - Sally is a 10 year old #Chihuahua #Beagle mix. She’s very mellow and likes to wander around a bit, check out her surroundings, and then lie down for a while. Sally seems completely unfazed by the cats that she has seen here at the shelter, and they seem to feel the same about her! She has a cute waddle, but it’s sadly caused by stiffness in her hips. She is also in need of a dental and has flea dermatitis. This little lady just needs a quiet home to live out her golden years. She has been waiting at the shelter since Dec 29, 2017 & weighs 14 pounds.
💝Sally #A1749246
*Blue/Medically Alerted- geriatric, flea dermatitis*
-------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213-485-5767.
-------------------
#adoptdontshop #adoptme #rescueme #adoptapet #laanimalservices #losangeles #smalldogbigheart #adoptlove #seniordog #friendinneed #shygirl #sweetsenior #chihuahualove #beaglemix #savealifeadopt #sharingiscaring - #regrann",False,14,2018-01-22T03:12:12.000Z,aliubsayswhoa,https://www.instagram.com/p/BePHf6JBbUy/?tagged=adoptlove,0
0,2018-02-13 07:53:45.558175,"Repost from @northcentralshelter on Instagram: “Sally is a 10 year old #Chihuahua #Beagle mix. She’s very mellow and likes to wander around a bit,…” using @RepostRegramApp - Sally is a 10 year old #Chihuahua #Beagle mix. She’s very mellow and likes to wander around a bit, check out her surroundings, and then lie down for a while. Sally seems completely unfazed by the cats that she has seen here at the shelter, and they seem to feel the same about her! She has a cute waddle, but it’s sadly caused by stiffness in her hips. She is also in need of a dental and has flea dermatitis. This little lady just needs a quiet home to live out her golden years. She has been waiting at the shelter since Dec 29, 2017 & weighs 14 pounds.
💝Sally #A1749246
*Blue/Medically Alerted- geriatric, flea dermatitis*
-------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213-485-5767.
-------------------
#adoptdontshop #adoptme #rescueme #adoptapet #laanimalservices #losangeles #smalldogbigheart #adoptlove #seniordog #friendinneed #shygirl #sweetsenior #chihuahualove #beaglemix #savealifeadopt #sharingiscaring",False,27,2018-01-22T03:08:58.000Z,chancethedog_5,https://www.instagram.com/p/BePHIQ4hNiC/?tagged=adoptlove,0
1,2018-02-13 07:53:45.558175,Sharing,False,27,2018-01-22T03:08:58.000Z,chancethedog_5,https://www.instagram.com/p/BePHIQ4hNiC/?tagged=adoptlove,0
0,2018-02-13 07:53:51.459627,"Looking to add a little luck to your life? Come meet Irish! This red-head even has the stereotypical freckles on his nose! This happy ankle weaver is just looking for a family he can call his own. He is filled with optimistic love and an adorable purr! Come adopt the luck of the Irish!

You can find all of our adoptable animals, as well as our Adoption Center hours, on our website: FriendsofStrays.org

#adopt #rescue #adoptdontshop #adoptlocal #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #iadopted #savinglives #donate #savealife #adoptlove #nonprofit",False,95,2018-01-22T02:53:37.000Z,friendsofstrays,https://www.instagram.com/p/BePFXwuD0uf/?tagged=adoptlove,0
0,2018-02-13 07:53:57.578421,"The most serious dog family ever! Because who wants to pose when there are squirrels and birds to chase? 🙄😒 (throwback to much greener times 🌱🌿🌳💚).
•
Matchy matchy in @wildwearpets 💯👌🏻.
•
•
#throwbacktosummer #dogfam #dogsquad #ynotoutdoors #naturehounds #explorin #greenfordays #earliesquirrelly #hounddog #houndmix #earlthehound #argyledog #westielove #whwt #tilleydoestricks #minpinlove #minpinstagram #tilleystrikesapose #smile #nevermind #puppytales #torontodogs #taylorcreekpark #muttsrule #livelifeoffleash #shelterdogsrock #adoptlove #dogmomaf #dogsonadventures #dogsthathike",False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
1,2018-02-13 07:53:57.578421,❤️,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
2,2018-02-13 07:53:57.578421,What is that green stuff?,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
3,2018-02-13 07:53:57.578421,Why so serious hey!!!,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
4,2018-02-13 07:53:57.578421,This is such a great group shot!! ❤️❤️❤️,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
5,2018-02-13 07:53:57.578421,Beautiful picture of you three 😘❤️,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
6,2018-02-13 07:53:57.578421,#squadgoals,False,95,2018-01-22T02:30:16.000Z,argyle.earl,https://www.instagram.com/p/BePCs0GnNP4/?tagged=adoptlove,0
0,2018-02-13 07:54:03.458861,"Betty and Ozzie went home together. They will join a blended family and have two older feline sisters to push around. Congratulations furbies!
www.savingonelife.org #2018adopted #2018 #ADOPTED #savingonelife #adoptdontshop #adopt #AdoptLove  #availablenow #dontmissout #dontmissoutonlove #furreverlove #adorable #kittenlove #adoptme #pickme #purrfect #Adoptnow #fosteringsaveslives #kittenssaved  #kittensofinstagram #catsofinstagram #rescueneverends #savealife #imcute #rescuekittensrule  #azrescuekittens",False,63,2018-01-22T02:17:53.000Z,savingonelife,https://www.instagram.com/p/BePBSGBHSV3/?tagged=adoptlove,0
0,2018-02-13 07:54:09.387028,"Tuxx is such a ham🐖 for the camera. This sweet love is looking for a forever friend to play with.
www.savingonelife.org
#savingonelife #adoptdontshop #adopt #AdoptLove  #availablenow #dontmissout #tuxedokittiesrule #alldressedup #dontmissoutonlove #furreverlove #adorable #kittenlove #adoptme #pickme #purrfect #Adoptnow #fosteringsaveslives #kittenssaved  #kittensofinstagram #catsofinstagram #rescueneverends #savealife #imcute #rescuekittensrule  #azrescuekittens",True,68,2018-01-22T02:12:27.000Z,savingonelife,https://www.instagram.com/p/BePAdH2n0vC/?tagged=adoptlove,98
0,2018-02-13 07:54:15.651875,"We can't believe it either Donovan. Your just so sweet and loving we just don't get it.
www.savingonelife.org
#savingonelife #adoptdontshop #adopt #AdoptLove  #availablenow #dontmissout #dontmissoutonlove #furreverlove #adorable #kittenlove # #pickme #purrfect #Adoptnow",False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
1,2018-02-13 07:54:15.651875,😥😥😥😥😥,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
2,2018-02-13 07:54:15.651875,😿,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
3,2018-02-13 07:54:15.651875,He is the absolute sweetest and most gorgeous kitty!💖,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
4,2018-02-13 07:54:15.651875,Cutie pie! 😻😻,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
5,2018-02-13 07:54:15.651875,😖😖🙏🙏🙏,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
6,2018-02-13 07:54:15.651875,I take him in a heartbeat but I live in Florida,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
7,2018-02-13 07:54:15.651875,Ur just too cute!,False,72,2018-01-22T02:07:44.000Z,savingonelife,https://www.instagram.com/p/BePAHt3nsrA/?tagged=adoptlove,0
0,2018-02-13 07:54:21.692119,"This sweet senior girl is Coco. What a love, lots of wags, smiles and snuggles. Available for adoption at the San Diego Humane Society's Escondido campus.
#love #endbsl",False,28,2018-01-22T01:59:10.000Z,pibblesandpups,https://www.instagram.com/p/BeO_I8wjztn/?tagged=adoptlove,0
1,2018-02-13 07:54:21.692119,#rescue #foster #adopt #adoptdontshop #rescuepetsofinstagram #rescuepetsofig #sandiego #fosterdog #adoptlove #bekindtoanimals #mustlovedogs #bullylife #dogsofinstagram #inspirecompassion #rescue #dogsarefamily #doglover #packlife. #rescueismyfavoritebreed #sdhumane #happydog #nannydog #ilovedogs #bullylove #pitbullsofinstagram #pitbull #pitmix #mansbestfriend,False,28,2018-01-22T01:59:10.000Z,pibblesandpups,https://www.instagram.com/p/BeO_I8wjztn/?tagged=adoptlove,0
0,2018-02-13 07:54:27.862592,Whew!! I am totally worn out! What a party weekend! 🎉 I'm too tired to even eat that piece of fruit torte! 🍓🍍🍇 Mum's Birthday Weekend is in the books and I'm going to bed! 😴💤 Goodnight! Prayers and Puppy Kisses for Arden! 🙏🏼❤️😘🐶💕🐶🐾 #hollisthefluffycorgi #love #partyanimal #corgmom #whataweekend #corgigram #fruittorte #corgination #corgisofinstagram #adoptlove #adoptdontshop #sleepypup #mumsbirthday #bekindtooneanother #choosejoy ❤️,False,63,2018-01-22T01:08:39.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BeO5XCaAFY5/?tagged=adoptlove,0
1,2018-02-13 07:54:27.862592,💕🐶🐾,False,63,2018-01-22T01:08:39.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BeO5XCaAFY5/?tagged=adoptlove,0
2,2018-02-13 07:54:27.862592,Awesome photos of your pup😍 Send us a DM because we would love to share some!!!!!,False,63,2018-01-22T01:08:39.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BeO5XCaAFY5/?tagged=adoptlove,0
0,2018-02-13 07:54:33.882294,"AVAILABLE FOR ADOPTION!!! Meet Patches an adorable 1-2 year old Lab/Terrier mix. Patches has an incredibly sweet disposition. She is an easy going girl that loves everyone she meet. Patches was recently rescued from an area shelter and is adjusting wonderfully in her foster home. She is very smart girl that is very eager to please. She already knows commands like sit, stay and lay down. She is good on the leash and is a joy to walk. She is house and crate trained. If you looking for a new addition to your family or just a loyal companion look no further Patches is the girl for you. She is spayed, current on vaccines and microchipped. She currently weighs 45lbs and is full grown. Patches is ready and waiting to meet her forever family. Contact us today at adopt@carolinapaws.com to meet Patches. #Carolinapaws, #dog, #dogs, #adopt, #adoption, #rescue, #petfinder, #dogsofinstagram, #sweet, #charlotte, #lovedogs, #rescuedog, #cute, #rescuesrock, #rescuedogsofinstagram, #adorable, #secondchance, #northcarolina, #adoptlove, #loverescues, #saved #Waxhaw #clt #charlottenc #adoptdontshop #704",False,74,2018-01-22T01:05:52.000Z,carolinapawsnc,https://www.instagram.com/p/BeO5Cmrl4pW/?tagged=adoptlove,0
1,2018-02-13 07:54:33.882294,Beautiful girl! Thank you for all that your organization does to help pups like her have a second chance at life. Our family hopes to foster when our kids are a little bit older.,False,74,2018-01-22T01:05:52.000Z,carolinapawsnc,https://www.instagram.com/p/BeO5Cmrl4pW/?tagged=adoptlove,0
0,2018-02-13 07:54:47.802846,"Probably tripping over myself to get a piece of plastic. 🤷🏼‍♀️ a big congrats to the 3 winners of the flash giveaway of anything from my etsy shop!! Selected completely at random: @baloothebengal @finnaniganshenanigans @awesomeworldofosiris are about to have their hoomans swagged out in ""lets taco bout my cat"" gear! Feel free to browse around my etsy shop and take a look! Thanks to everypawdy that entered!! And thanks @sendhopebox for making the giveaway happen!! Go check out their awesome mission to bring a little light and hope to people's day through boxes of thoughtful handmade goods.
.
.
.
.
.
.
.
.
#tabby #🐱 #catsofinstagram #tabbycatsofinstagram #adoptlove #meowvswoof #balous_friends #magnificent_meowdels #happycatclub
#topcatphoto #themeowlife #kitty #bestcataward #catsofseattle #prettykitty #igmeows #thedailykitten #ellenratemycat #seattle #pnwcats #adoptdontshop #catsofday #letstacoboutmycat",False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
1,2018-02-13 07:54:47.802846,very good!,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
2,2018-02-13 07:54:47.802846,awwwwwww❤ so so cute,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
3,2018-02-13 07:54:47.802846,Congrats to the winners of this pawsome giveaway!,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
4,2018-02-13 07:54:47.802846,Whoa congrats to the winners! That's awesome!,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
5,2018-02-13 07:54:47.802846,yeah congrats to all of our furriends that won!! great giveaway 👏🏻,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
6,2018-02-13 07:54:47.802846,SO EXCITED!!!!,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
7,2018-02-13 07:54:47.802846,Congrats to all the winners! 🎉🎉,False,"1,922",2018-01-22T00:32:36.000Z,thelittletaquito,https://www.instagram.com/p/BeO1O_Thdmp/?tagged=adoptlove,0
