,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 20:06:00.316973,"Falcon + 🧥 = ❤️ •
•
•
#adoptdontshop #catsincoats #rescuecat #purrfect #adoptlove #catadoption",False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
1,2018-02-12 20:06:00.316973,@refehcs what a handsome boy,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
2,2018-02-12 20:06:00.316973,@haley.b omg he is so cute!!!!!! 😭,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
3,2018-02-12 20:06:00.316973,@refehcs get him!!,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
4,2018-02-12 20:06:00.316973,@haley.b i live in a tiny ass studio I can’t 😭 😭😭😭,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
5,2018-02-12 20:06:00.316973,@valetan,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
6,2018-02-12 20:06:00.316973,Super cat to the rescue,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
7,2018-02-12 20:06:00.316973,He's wearing a jacket because it sometimes gets cold on the cat-io.,False,388,2018-02-07T21:10:25.000Z,operationkindness,https://www.instagram.com/p/Be6PnA8jo_V/?tagged=adoptlove,0
0,2018-02-12 20:06:11.090046,#questacalzaèmia #lotta #chebellogiocereconte #mioamor #lupin #mylove #mydogismylife #adoptdogs #adoptlove,False,7,2018-02-07T19:57:51.000Z,_lau_90_,https://www.instagram.com/p/Be6HTe_BjSK/?tagged=adoptlove,0
0,2018-02-12 20:06:17.091852,"Oh Romeo, Romeo, wherefore art thou Romeo? 💕

Romeo is right here!! Romeo is looking for his Juliet...He's ready for love and patiently waiting for you at the Saxe-Forte Adoption Center. Come meet Romeo between 12–5 p.m., but ya better hurry. He's a lover for sure! Romeo is a 1 1/2 year old male, terrier mix.

#AdoptLove #BeMyValentine #WednesdayWoof #PuppyLove #RescueDog #RomeoLookingForJuliet #FortWorth_K9_Project",False,75,2018-02-07T19:30:19.000Z,humanesocietyofnorthtexas,https://www.instagram.com/p/Be6EJzxAS9c/?tagged=adoptlove,0
