,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 20:42:50.015868,"When Valentine's Day comes early & your dude hunts down today's newspaper for you 😍😍 @newyorkpost Finally, a headline our boy can get behind! #odellbeckhamjr #gmen #elite 💙🏈 @obj
@iammrbiggs
•
•
•
•
•
#dogsofinstagram #SuperBowl #nyg #giants #manning #elimanning #dogstories #plotthound #plotthoundoftheday #dogs #ilovemydog #instadogs #bookblog #currentlyreading #newspaper #love #winter #bookish #bookworm #nfl #booknerd #booknerdigans #rescuedog #adoptdontshop @dogs_ny #adoptlove @nygiants @plotthoundoftheday",False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
1,2018-02-12 20:42:50.015868,Love this! !!!!,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
2,2018-02-12 20:42:50.015868,@emmawishaw Thank you so much!!! 🤗,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
3,2018-02-12 20:42:50.015868,#plotthoundluke,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
4,2018-02-12 20:42:50.015868,@iammrbiggs On the same day he learned to actually catch a ball! #nfldraft,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
5,2018-02-12 20:42:50.015868,Love!! Totally a twin of our girl 🐕,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
6,2018-02-12 20:42:50.015868,Impressive colors.,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
7,2018-02-12 20:42:50.015868,Great pic! <3,False,68,2018-02-06T03:26:45.000Z,katmitz,https://www.instagram.com/p/Be1xFmRBcXC/?tagged=adoptlove,0
0,2018-02-12 20:43:05.777630,"Regranned from *chancethedog_5 - Repost from *northcentralshelter on Instagram: “Smiley senior Yucon is a super sweet and affectionate gentleman. At 10 years of age, he has playful…” using RepostRegramApp - Smiley senior Yucon is a super sweet and affectionate gentleman. At 10 years of age, he has playful tendencies and bursts of energy that prove age is just a number! This happy meatball is 74 pounds but thinks he is a lap dog and likes to climb onto your lap for smooches if you give him the chance. 😙 He is calm and easygoing, already knows how to sit and walks well on leash. Talk about a silver fox! Yucon has been waiting at the shelter since December 2, 2017 and is so ready to find a home of his own. All of our dogs deserve a home with a soft warm bed to call their own, but this is especially true for seniors! Come in to meet dear Mr. Yucon today!
Yucon is *Blue/Medically Alerted for geriatric, worn teeth*. SHARE to help his special family find him!
Yucon 🤠💘 #A1744352
--------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485­-5767.
--------------------
#adoptme #takemehome #mcm #happydoghappylife #fosterme #startastoryadopt #adoptlove #bemyvalentine #staffysmile #seniordogsrock #sweetsenior
#loveisintheair #friendforlife #bestwoof #shelterdogsrock #laanimalservices #losangeles #sharingsaveslives #sharemystory - #regrann",False,0,2018-02-06T04:00:09.000Z,aliubsayswhoa,https://www.instagram.com/p/Be106QohdOx/?tagged=adoptlove,0
0,2018-02-12 20:43:11.805360,"@Regranned from @northcentralshelter - Smiley senior Yucon is a super sweet and affectionate gentleman. At 10 years of age, he has playful tendencies and bursts of energy that prove age is just a number! This happy meatball is 74 pounds but thinks he is a lap dog and likes to climb onto your lap for smooches if you give him the chance. 😙 He is calm and easygoing, already knows how to sit and walks well on leash. Talk about a silver fox! Yucon has been waiting at the shelter since December 2, 2017 and is so ready to find a home of his own. All of our dogs deserve a home with a soft warm bed to call their own, but this is especially true for seniors! Come in to meet dear Mr. Yucon today!
Yucon is *Blue/Medically Alerted for geriatric, worn teeth*. SHARE to help his special family find him!
Yucon 🤠💘 #A1744352
--------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485­-5767.
--------------------
#adoptme #takemehome #mcm #happydoghappylife #fosterme #startastoryadopt #adoptlove #bemyvalentine #staffysmile #seniordogsrock #sweetsenior
#loveisintheair #friendforlife #bestwoof #shelterdogsrock #laanimalservices #losangeles #sharingsaveslives #sharemystory - #regrann",False,44,2018-02-06T03:34:21.000Z,corbylees2,https://www.instagram.com/p/Be1x9UklQS4/?tagged=adoptlove,0
1,2018-02-12 20:43:11.805360,Cool pics!),False,44,2018-02-06T03:34:21.000Z,corbylees2,https://www.instagram.com/p/Be1x9UklQS4/?tagged=adoptlove,0
0,2018-02-12 20:43:17.505597,"We will be having dog adoptions this Saturday from 10:30am-7pm! Dogs will be on site for immediate adoption....Give a fur baby a second chance at a wonderful life! When adopting, PetSmart will gift you a coupon booklet with over $475 worth of coupons to help you get set up with your new family member! #petsmartadoptions #dogadoptions #adoptdontshop #foreverhome #iadopted #dogsofinstagram #adoptlove #happytails #rescuesrock #dogsofinstaworld #adoptapet #rescuedog #weeklyfluff #westcovina #petsmart #petsmart2179 #animalalliancerescue",False,23,2018-02-06T02:46:32.000Z,petsmart2179,https://www.instagram.com/p/Be1sfFQlOHP/?tagged=adoptlove,0
0,2018-02-12 20:43:23.562642,"Un corto video del baúl de los recuerdos #2016 #Peti -VS- #Kim 💕🐾 jugando , peleando ?? 😸😸😸 #GatosDeInstagram #meow #kitty #lifeafterrescue #throwback #bauldelosrecuerdos #catsofinstagram #gatosdeig #whyrescue #catslife #cat_features #guayaquil #ecuador #adopta #apadrina #rescata #cats #gatitas #adoptanocompres #adoptdontshop #adoptlove #amorgatuno #stepsisters #hermanastras",True,34,2018-02-06T02:42:39.000Z,colonia_losgatitosdelnorte,https://www.instagram.com/p/Be1q3rjlUKZ/?tagged=adoptlove,95
0,2018-02-12 20:43:29.473156,"Repost from @northcentralshelter @TopRankRepost #TopRankRepost Smiley senior Yucon is a super sweet and affectionate gentleman. At 10 years of age, he has playful tendencies and bursts of energy that prove age is just a number! This happy meatball is 74 pounds but thinks he is a lap dog and likes to climb onto your lap for smooches if you give him the chance. 😙 He is calm and easygoing, already knows how to sit and walks well on leash. Talk about a silver fox! Yucon has been waiting at the shelter since December 2, 2017 and is so ready to find a home of his own. All of our dogs deserve a home with a soft warm bed to call their own, but this is especially true for seniors! Come in to meet dear Mr. Yucon today!
Yucon is *Blue/Medically Alerted for geriatric, worn teeth*. SHARE to help his special family find him!
Yucon 🤠💘 #A1744352
--------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485­-5767.
--------------------
#adoptme #takemehome #mcm #happydoghappylife #fosterme #startastoryadopt #adoptlove #bemyvalentine #staffysmile #seniordogsrock #sweetsenior
#loveisintheair #friendforlife #bestwoof #shelterdogsrock #laanimalservices #losangeles #sharingsaveslives #sharemystory #donutsanddogs #dogsofinsta",False,15,2018-02-06T02:39:51.000Z,donuts_and_dogs_,https://www.instagram.com/p/Be1ruG5gi1a/?tagged=adoptlove,0
