,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-13 07:31:52.172739,"Guess who now has Cat TVs?! If you guessed Friends of Strays, you're right!
Thanks to our wonderful donors, these beautiful, and carefully protected, tv's have been installed in three of our cats rooms. Our adoptable kitties are already enjoying the new views!

#adopt #rescue #adoptdontshop #adoptlocal #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #iadopted #savinglives #donate #savealife #adoptlove #nonprofit",False,92,2018-01-25T20:38:37.000Z,friendsofstrays,https://www.instagram.com/p/BeYtoxbj8Mr/?tagged=adoptlove,0
1,2018-02-13 07:31:52.172739,This makes me so happy! 💕💕💕,False,92,2018-01-25T20:38:37.000Z,friendsofstrays,https://www.instagram.com/p/BeYtoxbj8Mr/?tagged=adoptlove,0
2,2018-02-13 07:31:52.172739,@jennw2nss It makes us happy too!!! 😻😻,False,92,2018-01-25T20:38:37.000Z,friendsofstrays,https://www.instagram.com/p/BeYtoxbj8Mr/?tagged=adoptlove,0
0,2018-02-13 07:31:57.963694,"Who likes a good cat nap? Our available rescue cat Jazzy does! If you are looking to adopt a loving and playful cat Jazzy would be purrrrrfect for you. Message us for more details.
#catloverescue #CatLove #rescue #catrescue #rescuecat #cat #spayandneuter #adoptdontshop #adopt #adoptlove #catsofinstagram
Cat Love Rescue Location: #ChinoHills #California

Surrounding Cities: #Chino #Riverside #Claremont #Pomona #DiamondBar #westcovina #YorbaLinda #brea #eastvale #ranchocucamonga #irvine #newportbeach #costamesa #laverne #sandimas",False,82,2018-01-25T20:28:18.000Z,catloverescue,https://www.instagram.com/p/BeYsdIvD0Ht/?tagged=adoptlove,0
0,2018-02-13 07:32:03.921415,"Prada is on her way home with her new sister Nike and her new Dad!! Thanks so much for adopting, have fun girls!! You can find all of our adoptable animals, as well as our Adoption Center hours on our website: FriendsofStrays.com

#adopt #rescue #adoptdontshop #adoptlocal #fos #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #fl #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #adoptlove #iadopted #adoptspot #savinglives",False,100,2018-01-25T20:01:45.000Z,friendsofstrays,https://www.instagram.com/p/BeYpaujDtrg/?tagged=adoptlove,0
0,2018-02-13 07:32:10.305844,"NAMING #CONTEST ON FACEBOOK!! Help name these SEVEN #Poodle #Chihuahua mix pups #HSNEGA rescued today! There are four little girls and three little boys. One lucky winner will earn bragging rights as the godparent of these pups! ;) Visit HSNEGA's Facebook page (LINK IN BIO) to submit your name suggestions! We will announce the #winning names on #Facebook tomorrow morning at 11 am! ⠀
⠀
**NOTE: These cute pups are NOT AVAILABLE. They will be with a foster family until they are ready for adoption. We will post when they are available!**⠀
___________________________________⠀
#foster #puppies #puppiesofinstagram #namecontest #adoptlove #adoptdontshop",False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
1,2018-02-13 07:32:10.305844,@adam_coon Scruffs!,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
2,2018-02-13 07:32:10.305844,They are so cute!💕,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
3,2018-02-13 07:32:10.305844,@abbieehdavis omg!! 😍😍😍,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
4,2018-02-13 07:32:10.305844,OMG IS RIGHT,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
5,2018-02-13 07:32:10.305844,That is amazing I love ❤️,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
6,2018-02-13 07:32:10.305844,You should name a little girl daisy,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
7,2018-02-13 07:32:10.305844,So cute,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
8,2018-02-13 07:32:10.305844,Winston!!,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
9,2018-02-13 07:32:10.305844,Barkley,False,197,2018-01-25T20:01:43.000Z,humanesocietynega,https://www.instagram.com/p/BeYpaZygdoe/?tagged=adoptlove,0
0,2018-02-13 07:32:16.407198,"Interested in becoming a volunteer?

We have a Volunteer Orientation coming up in February! Sign up today! Email Volunteers@FriendsofStrays.org

#adopt #rescue #adoptdontshop #adoptlocal #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #iadopted #savinglives #donate #savealife #adoptlove #nonprofit",False,15,2018-01-25T18:48:37.000Z,friendsofstrays,https://www.instagram.com/p/BeYhDDYjY-_/?tagged=adoptlove,0
1,2018-02-13 07:32:16.407198,I would like to become a volunteer - who do I call? Thanks - Doris Meyer- 440-320-5653,False,15,2018-01-25T18:48:37.000Z,friendsofstrays,https://www.instagram.com/p/BeYhDDYjY-_/?tagged=adoptlove,0
0,2018-02-13 07:32:22.456848,"Introducing St. Pete Kitten #16: Burlington!

This handsome orange tabby has been sponsored by Maison Manor Real Estate and has been named after a house they've just placed on the market on Burlington Avenue!

Burlington is only 3 months old and is now available for adoption! He loves purring. Purring is his favorite. Come meet Burlington today!

Are you a local business owner interested in having a kitten named after your business? For a donation you can sponsor a kitten! Your donation will cover the kitten’s medical care, daily care, and adoption fee. All we ask is that you schedule a time to have the kitten come to your business for a quick photo shoot and then share the photos on your social media channels. Message us for more info!

#adopt #rescue #adoptdontshop #adoptlocal #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #iadopted #savinglives #donate #savealife #adoptlove #nonprofit #stpetekitten",False,115,2018-01-25T18:48:12.000Z,friendsofstrays,https://www.instagram.com/p/BeYg_8ljJe1/?tagged=adoptlove,0
1,2018-02-13 07:32:22.456848,"Thanks for such a fun shoot today. We love you, Burlington! 😻",False,115,2018-01-25T18:48:12.000Z,friendsofstrays,https://www.instagram.com/p/BeYg_8ljJe1/?tagged=adoptlove,0
2,2018-02-13 07:32:22.456848,I love him!! 😍😍😍,False,115,2018-01-25T18:48:12.000Z,friendsofstrays,https://www.instagram.com/p/BeYg_8ljJe1/?tagged=adoptlove,0
