,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 19:04:33.387345,When it’s too wet to walk we cuddle 💜 @ccasnj @retto777 #ccasnj #dogsofnewjersey #newjerseydogs #adoptdontshop #adoptlove #fosteringsaveslives #pitbull #pitbullsofinstagram #doggo #love #shelterpetsrock #shelterdog #adoptable #pittylove #pitbullsofig #instapit #pitoftheday,False,25,2018-02-11T19:11:53.000Z,hazelbracken,https://www.instagram.com/p/BfEVOXMnfGc/?tagged=adoptlove,0
0,2018-02-12 19:04:39.377499,"“Warm kitty, soft kitty, little ball of fur. Sleepy kitty, happy kitty, purr purr purr.” ❤️",False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
1,2018-02-12 19:04:39.377499,#myheart #stopbsl #antibsl #rescuedog #adoptdontshop #pitbull #pitbulls #adoptlove #rescueismyfavoritebreed #pitbullsofinstagram #pit #bully #bullymom #bullydoggie #deafdogsrock #rescuedogsofinstagram #pitty #pawsomepitbulls #whogivesapit #triplethreat #pittiesrus #itsadogslife #catsanddogs #catlife #kittens #purfect #rescuecat #lovemykitties,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
2,2018-02-12 19:04:39.377499,I love little Stella so much. ❤️,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
3,2018-02-12 19:04:39.377499,Sheldon!!! 🤣🤣😋,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
4,2018-02-12 19:04:39.377499,@normancook,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
5,2018-02-12 19:04:39.377499,Oh. My. Goodness.,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
6,2018-02-12 19:04:39.377499,Right?! She has an angel face ❤️,False,18,2018-02-11T17:53:52.000Z,lizandherpibblepack,https://www.instagram.com/p/BfEMS7dFE68/?tagged=adoptlove,0
0,2018-02-12 19:04:45.276203,"Who’s Hello Kitty? 🤔🤔🤔
🐾
👉Follow @siamesedidi for more cute pictures
🐾
👇Tag your friend to share👫
🐾
🐾
#meow_beauties #catsofinstagram #adoptlove #happycatclub #excellent_cats #topcatphoto #catoftheday #prettykitty #igmeows #cat_features #adoptdontshop #fluffy #siamese #siamesecat #siamesekitten #siamesecatsofinstagram #siameseofinstagram #catlove #cutecat #catlover #catsofig #pet #kitten #cutest #siameselover #siameselovers #siamesecatlovers #blueeyes #meow #hellokitty",False,"1,083",2018-02-11T17:22:24.000Z,siamesedidi,https://www.instagram.com/p/BfEIsgYnDYm/?tagged=adoptlove,0
1,2018-02-12 19:04:45.276203,lol that’s so funny,False,"1,083",2018-02-11T17:22:24.000Z,siamesedidi,https://www.instagram.com/p/BfEIsgYnDYm/?tagged=adoptlove,0
2,2018-02-12 19:04:45.276203,Awwwwwwwhh,False,"1,083",2018-02-11T17:22:24.000Z,siamesedidi,https://www.instagram.com/p/BfEIsgYnDYm/?tagged=adoptlove,0
3,2018-02-12 19:04:45.276203,SO CUTE,False,"1,083",2018-02-11T17:22:24.000Z,siamesedidi,https://www.instagram.com/p/BfEIsgYnDYm/?tagged=adoptlove,0
0,2018-02-12 19:04:51.091342,Post-church breakfast at one of my fave Lexington staples @mageesbakery Now off to grocery shop in the rain-always a fun time 😉🌂🌧 #sunday #easylikesundaymorning #sundaymornings #godandfood #cccdaily #coffeecoveredchaos #mygirl #familytime #familygoals #familyfirst #familiesdonthavetomatch #adoptlove #adoptalovestory #lynchfamilyadoption #shoplocal #sharethelex,False,90,2018-02-11T16:52:56.000Z,coffeecoveredchaos,https://www.instagram.com/p/BfEFUoXn22F/?tagged=adoptlove,0
1,2018-02-12 19:04:51.091342,❤️❤️❤️,False,90,2018-02-11T16:52:56.000Z,coffeecoveredchaos,https://www.instagram.com/p/BfEFUoXn22F/?tagged=adoptlove,0
