,access_time,comments,is_vid,num_likes,post_time,poster,url,view_count
0,2018-02-12 21:01:49.961438,Just checking out my Insta! So excited that it is Puppy Bowl Weekend! 🎉🎉 Rumor has it there is a Corgi Puppy in the Bowl this Year! Remember Furiends Adopt Don't Shop! Go Team Fluff! ❤️🐶🏈 Prayers and Puppy Kisses for Arden! 🙏🏼❤️😘🐶💕🐶🐾 #hollisthefluffycorgi #instagramdogs #igpuppy #weekend #puppybowl #teamfluff #animalplanet #corgipuppy #corgination #adoptdontshop #adoptlove #findyournewbestfriend #puppylove #love #corgi #bekindtooneanother #choosejoy ❤️,False,72,2018-02-03T13:06:15.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BevFBWlhlVq/?tagged=adoptlove,0
1,2018-02-12 21:01:49.961438,💕🐶🐾 love the “Puppy Bowl!”,False,72,2018-02-03T13:06:15.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BevFBWlhlVq/?tagged=adoptlove,0
2,2018-02-12 21:01:49.961438,"mOm: Really, corgi pup! I heard their really fast and smart too. I can’t wait for Puppy Bowl XIV‼️ 🐶🏈✨",False,72,2018-02-03T13:06:15.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BevFBWlhlVq/?tagged=adoptlove,0
3,2018-02-12 21:01:49.961438,"Enjoy the Puppy Bowl, Hollis!!",False,72,2018-02-03T13:06:15.000Z,hollisthefluffycorgi,https://www.instagram.com/p/BevFBWlhlVq/?tagged=adoptlove,0
0,2018-02-12 21:01:55.879787,"🤷🏻‍♀️always feel sleepy

#王喵喵 #喵喵 #貓 #貓奴 #猫 #喵星人#wongmiumiu #miumiu #cat #catlover #catphoto #catpower #catstagram #ilovecat #ilovemycat #instacat#adoption #cutecat #family #adoption_save_lives #adoptlove #neko #tabby #tabbycat #ねこ #ねこ部 #ネコ #可愛い #photooftheday",False,30,2018-02-03T12:44:55.000Z,miumiu_thelovelycatever,https://www.instagram.com/p/BevClF-hDE0/?tagged=adoptlove,0
1,2018-02-12 21:01:55.879787,So cute 😸,False,30,2018-02-03T12:44:55.000Z,miumiu_thelovelycatever,https://www.instagram.com/p/BevClF-hDE0/?tagged=adoptlove,0
0,2018-02-12 21:02:01.649509,"Where Are They Now?

Spaz is making herself very comfortable in her forever home. What a goofball! ""Spaz loves her mouse and her bed mat!! I love this fur baby that has taken my heart ❤ Spaz loves snuggles too!"" Do you have a FOS Alumni? Facebook Message us with pictures or a story about their new life! We'd love to hear how they're doing!

#adopted #rescued #adoptdontshop #adoptlocal #fos #fortheanimals #animalshelter #tampabay #stpete #stpetersburg #fl #pinellas #keepstpetelocal #ilovemyrescue #animalrescue #supportfos #shelterpetlove #startastoryadopt #FOSalumni #adoptedfromFOS #fromlosttolove #adoptspot #adoptlove #savinglives",False,45,2018-02-03T12:10:22.000Z,friendsofstrays,https://www.instagram.com/p/Beu-oBDDZX8/?tagged=adoptlove,0
0,2018-02-12 21:02:07.824900,"Touch me...look at me...love me...❤
#reallove #adoptlove #dias #mydog",True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
1,2018-02-12 21:02:07.824900,😍😍😍,True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
2,2018-02-12 21:02:07.824900,😍😍😍😍😍😍,True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
3,2018-02-12 21:02:07.824900,❤️🐾❤️🐾❤️🐾❤️🐾,True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
4,2018-02-12 21:02:07.824900,😍,True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
5,2018-02-12 21:02:07.824900,😍😍😙😙!,True,107,2018-02-03T10:42:22.000Z,margaritalemonitsi,https://www.instagram.com/p/Beq05DvDIW1/?tagged=adoptlove,151
0,2018-02-12 21:02:13.772616,"#Repost from @northcentralshelter Valentine’s Day is just around the corner and Bonni is still hoping to find her sweetheart! This gorgeous, well-mannered gal is ready to go home today with a lucky family! 💘
Bonni is extremely sweet, walks well on the leash, and loves to play with tennis balls in the yard with volunteers. She also fancies herself a lady of leisure and loves to hop up on the chair and sit next to you. 😁 At 6 years of age, she is the perfect mix of a playful dog and couch potato, and is sure to be a loyal companion!
Bonni is ready to find a forever home complete with a couch & humans to love! She has been at the shelter since September 2017 and weighs 65 pounds.
🐕 BONNI ❤️🐾 #A1728599
--------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; 3201 Lacy St., Los Angeles, CA; 213­-485­-5767.
--------------------
#adoptme #takemehome #happydoghappylife #fosterme #startastoryadopt #adoptlove #sweetheart #bemyvalentine #foreverhomeneeded #staffygram #shelterdogsrock #laanimalservices #losangeles #sharingsaveslives #sharemystory",False,28,2018-02-03T09:44:33.000Z,tinsiee,https://www.instagram.com/p/Beut8BTBCup/?tagged=adoptlove,0
1,2018-02-12 21:02:13.772616,Thank you for sharing!,False,28,2018-02-03T09:44:33.000Z,tinsiee,https://www.instagram.com/p/Beut8BTBCup/?tagged=adoptlove,0
2,2018-02-12 21:02:13.772616,👌,False,28,2018-02-03T09:44:33.000Z,tinsiee,https://www.instagram.com/p/Beut8BTBCup/?tagged=adoptlove,0
3,2018-02-12 21:02:13.772616,@northcentralshelter Thank you for posting ! 💕,False,28,2018-02-03T09:44:33.000Z,tinsiee,https://www.instagram.com/p/Beut8BTBCup/?tagged=adoptlove,0
0,2018-02-12 21:02:19.571740,"They say dog is man's best friend. But for me Lulu is my child. For the past six years Lulu has cuddled up on my feet to warm them. Gave me puppy kisses while I cried to cheer me up. Laid in bed with me all day when I was too sick to play. Cleaned up all the food I've dropped in the kitchen while attempting to cook. Barked at nothing at my door to make sure no invisible bad guys get me. She's even trapped me in a car with her very foul gas. This four legged furry human child warms my heart everyday. I thought I rescued her, she rescued me. #dogsofinstagram #dogs🐶 #adoptdontshop #adoptlove #bostonterriersofinstagram #bostonterrier #cuddlebuddy #furbaby #imnotcryingyourecrying",False,21,2018-02-03T09:28:53.000Z,stickthumbs,https://www.instagram.com/p/BeusJTBh7J-/?tagged=adoptlove,0
1,2018-02-12 21:02:19.571740,Bark bark! So cute!,False,21,2018-02-03T09:28:53.000Z,stickthumbs,https://www.instagram.com/p/BeusJTBh7J-/?tagged=adoptlove,0
0,2018-02-12 21:02:25.556085,"ATTENTION!!! Instagram friends! This boy needs a home!! READ BELOW!! #Repost @castaicanimalcarecenter (@get_repost)
・・・
🚨 URGENT🚨🚨🚨🚨🚨Ace #A5139991 is still waiting for a home! This 1 year old pup is learning his leash skills, knows how to sit and per previous owners is house trained and does well with kids. Volunteer Rene @rmfocht gave him a bath and he loved it! Previous owners state Ace does well with small dogs but the shelter is recommending Ace be the only dog in the household. Please visit him along with many others at @castaicanimalcarecenter ❤️ #adoptlove #adoptdontshop #ace #pitbull #pitbullsofinstagram #helphim #savehim #savealife #castaicanimalcarecenter #bulliesofig #bulliesofinstagram",True,48,2018-02-03T07:24:59.000Z,pennyandtiny,https://www.instagram.com/p/Beud84oBgcu/?tagged=adoptlove,141
1,2018-02-12 21:02:25.556085,Thank u! He needs out very soon,True,48,2018-02-03T07:24:59.000Z,pennyandtiny,https://www.instagram.com/p/Beud84oBgcu/?tagged=adoptlove,141
2,2018-02-12 21:02:25.556085,Gorgeous!,True,48,2018-02-03T07:24:59.000Z,pennyandtiny,https://www.instagram.com/p/Beud84oBgcu/?tagged=adoptlove,141
3,2018-02-12 21:02:25.556085,@amanda1caroline he is! And such a love!,True,48,2018-02-03T07:24:59.000Z,pennyandtiny,https://www.instagram.com/p/Beud84oBgcu/?tagged=adoptlove,141
0,2018-02-12 21:02:31.773698,"Mom’s playing the violin. I’m her audience. 😺😺😺
🐾
👉Follow @siamesedidi for more cute pictures
🐾
👇Tag your friend to share👫
🐾
🐾
#meow_beauties #catsofinstagram #adoptlove #happycatclub #excellent_cats #topcatphoto #catoftheday #prettykitty #igmeows #cat_features #adoptdontshop #fluffy #siamese #siamesecat #siamesekitten #siamesecatsofinstagram #siameseofinstagram #catlove #cutecat #catlover #catsofig #pet #kitten #cutest #siameselover #siameselovers #siamesecatlovers #blueeyes #meow",False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
1,2018-02-12 21:02:31.773698,Nawww❤️,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
2,2018-02-12 21:02:31.773698,When I saw an ad for this account I had to follow ❤❤❤ Adorable 😍,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
3,2018-02-12 21:02:31.773698,This is no joke the best account on instagram ❤️,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
4,2018-02-12 21:02:31.773698,@chelsea.c._._ thanks! You won’t regret it 😽😽😽,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
5,2018-02-12 21:02:31.773698,"@darkcape500 I’m flattered, thanks!",False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
6,2018-02-12 21:02:31.773698,@siamesedidi one of my favorite breeds,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
7,2018-02-12 21:02:31.773698,@darkcape500 they are the best!,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
8,2018-02-12 21:02:31.773698,;___; butiful,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
9,2018-02-12 21:02:31.773698,So cute✨✨✨❤️,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
10,2018-02-12 21:02:31.773698,Not bad,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
11,2018-02-12 21:02:31.773698,My cats love to try to grab my violin bow when I play!,False,"1,547",2018-02-03T07:23:47.000Z,siamesedidi,https://www.instagram.com/p/Beud1EpF2IF/?tagged=adoptlove,0
0,2018-02-12 21:02:37.475544,"T-Rex sleeps, it’s what I do best 🤷🏻‍♀️💤⚜️ snuggled in bed, at the foot of moms bed, after our car ride to Tulsa 💗 #sleep #puppy #adopted #adoptlove #chowchow #cuties",False,29,2018-02-03T05:43:39.000Z,thefurryblackwidow,https://www.instagram.com/p/BeuSXrJHpAe/?tagged=adoptlove,0
0,2018-02-12 21:02:48.200113,"#Repost #ratedarf
・・・
#Repost @northcentralshelter
・・・
Hi! My name is Rose. I was given such a pretty name because while at first I may appear shy, once I get to know & trust- I really open up. 😉 Willing to play and show you my love, affection & beauty! Also my pink markings helped inspired my name—or so I was told. ;) I am super attentive to whomever’s on my team—and that’s what I’m looking for - good, friendly, loving teammates to call my own family. I don’t like to brag, but I learn quickly, know how to sit, and I can be a real amazing goofy loveball once I know you.

Rose is a sweet and lovely 4 years old, 58 pounds, brown brindle girl who has been waiting at the shelter for her special someone since Sept 25, 2017. Don't let this Sweetheart wait another day-- come meet her! Or help her to find her home by sharing! 
Rose 🌹💖 #A1731259
------------------------
All North Central animals come spayed/neutered, microchipped and current on all their shots (including rabies). North Central LA City shelter; ‪3201 Lacy St., Los Angeles, CA‬; 213-485-5767.
--------------------------------
#adoptme #fosterme #brindlebabe  #happydoghappylife #startastoryadopt #prettyasarose #pickme
#adoptlove #takemehome #friendforlife #adoptadog #shelterdog #helpashelterdog #laanimalservices #losangeles #heavenlycreaturesphotography #sharingiscaring",False,7,2018-02-03T05:35:55.000Z,envie06,https://www.instagram.com/p/BeuRfBYnhNg/?tagged=adoptlove,0
